pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
2416	GO_GOLGI_CISTERNA	0.138657384849396	0.500121555779673	0.474529916405497	1.2289315722938	65450	78	c("CSGALNACT1", "FUT8", "ST3GAL1", "ASAP2", "GPR89A", "GPR89B", "ATL1", "CHSY1", "GALNT1", "TMEM59", "GCNT1", "RAB34", "CHSY3", "YIPF6", "ARAP1", "B4GALT1", "TMEM87A", "SGMS1", "ST3GAL4", "FUT4", "B4GALNT4", "B4GALT4", "NUCB1", "GOLGA5", "MOB4", "SCFD1", "CHPF", "B4GALT6", "TMED3", "ST3GAL2", "LLGL1")
2417	GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	0.138715320646692	0.500121555779673	0.466286991914399	1.22051008231148	66288	89	c("G6PD", "CACNA2D1", "CEMIP", "TSPAN13", "CAMK2D", "PTK2B", "THY1", "REM1", "F2R", "PIK3CG", "FMR1", "LYN", "GSTM2", "CACNB3", "TRPC1", "SRI", "CYBA", "CACNB2", "KCNE3", "SESTD1", "DMD")
2418	GO_PLATELET_DENSE_GRANULE_ORGANIZATION	0.138737144077883	0.500121555779673	0.737990238515048	1.3148708812412	45459	7	c("F2R", "RAB38", "ABCA1", "BLOC1S2")
2419	GO_DNA_N_GLYCOSYLASE_ACTIVITY	0.138737299791473	0.500121555779673	-0.611748845900628	-1.36144871461321	21888	9	c("UNG", "NEIL2", "PCNA", "SMUG1")
2420	GO_AUTOPHAGY_OF_PEROXISOME	0.138745669666439	0.500121555779673	0.785889682926478	1.30630748954057	42813	5	c("PIK3C3", "RB1CC1", "TRAPPC8")
2421	GO_CELLULAR_RESPONSE_TO_L_GLUTAMATE	0.138827942159813	0.500121555779673	-0.733437297129388	-1.3671487778551	26574	5	c("BCL11A", "AMIGO1")
2422	GO_AUTOPHAGOSOME_MEMBRANE	0.138847028927696	0.500121555779673	0.571450829459847	1.29061587064761	56387	25	c("PRKD1", "SH3GLB1", "STX17", "WIPI1", "ATP6AP2", "MAP1LC3B", "MAP1LC3A", "VMP1", "STING1", "TM9SF1", "WDR81")
2423	GO_NEGATIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	0.138877704707795	0.500121555779673	0.718952985493311	1.3163016009049	46564	8	c("ID4", "NTRK3", "NF1", "DAB1")
2424	GO_PROTEIN_CHROMOPHORE_LINKAGE	0.13889833473789	0.500121555779673	-0.773868407319402	-1.35131316700461	28183	4	OPN3
2425	GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	0.138919849205048	0.500121555779673	-0.497498470127938	-1.30839662834376	16950	16	c("CMPK2", "DTYMK", "CAD", "UCKL1", "UCK1")
2426	GO_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS	0.138939102926223	0.500121555779673	0.760092596832765	1.31157758425116	44270	6	c("IL1B", "SNAI1", "SNAI2", "VDR")
2427	GO_THYMUS_DEVELOPMENT	0.138975401947529	0.500121555779673	0.531952967755655	1.27218107486992	59927	37	c("HAND2", "PBX1", "ZBTB1", "ATM", "GATA3", "PSEN1", "ZMPSTE24", "JARID2", "EPHB3")
2428	GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	0.13901538918237	0.500121555779673	0.512995383243087	1.26079525821581	61814	46	c("CACNA2D1", "PKP2", "CAMK2D", "ANK3", "SCN1B", "DSC2", "RNF207", "CACNB2", "FGF12", "FLNA", "KCNE3", "GJA1", "DMD")
2429	GO_PHOSPHOLIPASE_C_ACTIVITY	0.139056233858611	0.500121555779673	0.596613136448115	1.29999626433787	54542	20	c("PLCL1", "PLCB1", "PLCD4", "PLCD1", "PDIA3", "PLCD3")
2430	GO_PANCREAS_DEVELOPMENT	0.139210532080349	0.500349316501695	0.49622429764441	1.24816619603294	63550	57	c("IL6", "MEIS2", "ALDH1A2", "SOX4", "GATA6", "ANXA1", "CCDC39", "FOXO1", "SIDT2", "SOX9", "SMAD2", "BMP4", "SMO")
2431	GO_TYPE_II_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING	0.139234110395561	0.500349316501695	0.759910951576642	1.31126414632635	44364	6	c("BAMBI", "ENG", "TGFB1", "TGFB3")
2432	GO_POSITIVE_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY	0.139470494817787	0.500992698490207	-0.733005884616947	-1.36634461219371	26697	5	c("DDX11", "PCNA")
2433	GO_NEGATIVE_REGULATION_OF_ORGAN_GROWTH	0.139631329640431	0.501247787614842	0.567052999635205	1.28852749699826	57068	26	c("G6PD", "TBX5", "PTEN", "RGS2", "STK4", "PPARA", "STK3", "MAPK11", "GJA1", "TGFBR2", "RIPK1", "JARID2")
2434	GO_NEGATIVE_REGULATION_OF_ANOIKIS	0.13974904336822	0.501247787614842	0.65034319861248	1.31084754362704	51019	13	c("ITGB1", "PDK4", "SNAI2", "PIK3CA", "PTRH2")
2435	GO_MANGANESE_ION_TRANSPORT	0.13977295927461	0.501247787614842	0.785211009574327	1.30517939726232	43130	5	c("TRPC4", "ATP2C1", "TRPC1")
2436	GO_PEPTIDYL_PROLINE_HYDROXYLATION	0.139831732104182	0.501247787614842	0.661326517879708	1.31256928974967	50358	12	c("P4HA2", "P3H3", "P4HA1", "P3H1", "P4HB", "CRTAP", "OGFOD1", "EGLN1")
2437	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_SINGLE_DONORS_WITH_INCORPORATION_OF_MOLECULAR_OXYGEN	0.139842638009217	0.501247787614842	0.623162606149012	1.3053663693491	52857	16	c("PTGS2", "P4HA2", "P4HA1", "HPDL", "ADO")
2438	GO_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	0.139885772230424	0.501247787614842	0.718384428036913	1.31526065232389	46902	8	c("POSTN", "LRP1", "LPL")
2439	GO_NEPHRIC_DUCT_FORMATION	0.140095323100153	0.501604887002128	0.851903186906837	1.27759021669245	39710	3	c("GATA3", "BMP4")
2440	GO_ANTERIOR_POSTERIOR_AXON_GUIDANCE	0.140100266058287	0.501604887002128	0.785014268204886	1.30485237334282	43231	5	c("UNC5B", "UNC5C", "LHX9")
2441	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS	0.140302353237955	0.502122637397284	-0.467235228936846	-1.28809938894079	15572	19	c("KYAT1", "GATM", "AADAT", "GOT2", "GOT1", "AMT")
2442	GO_REGULATION_OF_NEUTROPHIL_EXTRAVASATION	0.140366000278697	0.502123036282515	0.784877082370319	1.30462434275908	43313	5	c("IL1R1", "MDK", "RIPOR2")
2443	GO_LIGASE_ACTIVITY_FORMING_CARBON_CARBON_BONDS	0.140443738697014	0.502123036282515	-0.695962264877197	-1.37030826167873	25471	6	c("ACACB", "PC")
2444	GO_T_HELPER_17_CELL_LINEAGE_COMMITMENT	0.140536536988915	0.502123036282515	0.75912164074441	1.30990215122354	44779	6	c("IL6", "LOXL3", "STAT3", "IRF4")
2445	GO_REGULATION_OF_PROTEIN_GLYCOSYLATION	0.140593179015002	0.502123036282515	0.68632870864262	1.31373943303678	49014	10	c("TMEM59", "ACER2", "RAMP1", "ABCA2")
2446	GO_EMBRYONIC_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY	0.140634975160332	0.502123036282515	0.784721545717135	1.3043658094059	43396	5	c("JUNB", "ACSL4", "SP3")
2447	GO_NADH_METABOLIC_PROCESS	0.140647329416588	0.502123036282515	0.545118687371404	1.277675155061	59345	32	c("HK2", "TPI1", "SLC25A12", "HK1", "ALDOA", "PFKP", "MDH1B", "PFKM", "NUDT17", "ALDOC")
2448	GO_GAMMA_DELTA_T_CELL_ACTIVATION	0.140914416954729	0.502729477047491	0.700867173222201	1.31381188802452	48224	9	c("EGR3", "MICB", "JAG2", "STAT5B")
2449	GO_CYTOLYSIS	0.140932290440626	0.502729477047491	0.630804968436276	1.30568489071277	52684	15	c("MMD", "PF4", "MICB", "TGFB1", "ROMO1")
2450	GO_SPHINGOSINE_METABOLIC_PROCESS	0.14125686909962	0.503620289309902	0.672678956803023	1.3125511190753	50124	11	c("SPHK1", "ASAH1", "ACER2", "SPTLC1", "ABCA2")
2451	GO_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	0.141305493777267	0.503620289309902	0.584055713567072	1.29289710107098	56292	22	c("C3", "STAT6", "CD40", "TFRC", "TGFB1", "TP53BP1", "MSH2")
2452	GO_ERROR_FREE_TRANSLESION_SYNTHESIS	0.141354962155206	0.503620289309902	-0.485686000132899	-1.29872657518827	16695	17	c("UFD1", "RPA3", "RPA2", "PCNA", "RFC5", "RFC2")
2453	GO_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	0.14175542750713	0.504755221360852	0.622131711366081	1.30320690829239	53580	16	c("CD200", "PRKD1")
2454	GO_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION	0.141789069736668	0.504755221360852	-0.695039132429826	-1.36849066885353	25715	6	c("RGCC", "AGT")
2455	GO_PLASMA_MEMBRANE_ORGANIZATION	0.141865680433539	0.504763532580407	0.468759799182687	1.22142821879418	67434	84	c("PLSCR4", "DMKN", "MYH10", "MTSS1", "SH3GLB1", "CAVIN2", "PTEN", "ANK3", "COL5A1", "PLSCR1", "MYOF", "SPTBN1", "A4GALT", "EHD2", "CXCR4", "ANO6")
2456	GO_INTERCELLULAR_CANALICULUS	0.141929976524938	0.504763532580407	0.758297141373458	1.30847943654684	45223	6	c("DPP4", "MTDH")
2457	GO_EXTRINSIC_COMPONENT_OF_ENDOSOME_MEMBRANE	0.142004330433715	0.504763532580407	0.700236651320173	1.31262994199795	48597	9	c("PSD", "SNX16", "ANXA1", "SNX5")
2458	GO_MYELOID_CELL_DEVELOPMENT	0.142026148821764	0.504763532580407	0.497790854249489	1.24770414520373	64579	55	c("G6PD", "EVI2B", "FLI1", "FBXW7", "PTBP3", "ZFPM1", "ADGRF5", "RPS6", "LRRK1", "PAFAH1B1")
2459	GO_RESPONSE_TO_COBALT_ION	0.142080302955039	0.504763532580407	0.700196009877815	1.31255375750515	48623	9	c("BNIP3", "CASP3", "ATP7A", "SERPINF1", "ALAD")
2460	GO_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	0.142270511888413	0.505233817828121	0.814844341531032	1.29379210140453	42267	4	c("PDPN", "ANK3", "LGALS1")
2461	GO_AUTOPHAGIC_CELL_DEATH	0.14247185364186	0.505578396532788	0.699952246157192	1.31209680976061	48757	9	c("SH3GLB1", "BNIP3", "EIF2AK4", "TP53INP1")
2462	GO_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_E_STIMULUS	0.142483288949602	0.505578396532788	-0.519647822984412	-1.31565785098529	18565	14	c("PTGER4", "PRKAA2", "SFRP1", "PRKCE", "PTGER2")
2463	GO_MYOBLAST_FATE_COMMITMENT	0.142681253241232	0.505894363205409	0.850428087458136	1.27537802562042	40443	3	c("EPAS1", "TCF7L2")
2464	GO_REGULATION_OF_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.142705615245932	0.505894363205409	0.699830553158207	1.3118686899187	48837	9	c("ENG", "TWIST1", "JAG1", "TGFBR2", "ACVR1")
2465	GO_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	0.1427460628779	0.505894363205409	-0.661836433793971	-1.36565693276458	24599	7	c("SHMT1", "DCK", "DUT")
2466	GO_PLATELET_ALPHA_GRANULE_MEMBRANE	0.142970362375879	0.506483814158831	0.638776887738251	1.30559719456861	52855	14	c("CD109", "SPARC", "APLP2", "LHFPL2", "TMX3", "PHACTR2", "CD36")
2467	GO_PHOSPHOLIPID_EFFLUX	0.14315317239906	0.506925867076688	0.735393055752505	1.31024350297858	46906	7	c("APOE", "ABCA1", "ABCG1")
2468	GO_ACTIN_DEPENDENT_ATPASE_ACTIVITY	0.143567611160948	0.508187459927893	0.699376985248674	1.31101845333417	49132	9	c("MYH10", "MYL6")
2469	GO_MEMORY	0.143983319467992	0.509304228474898	0.468798056552157	1.22036103257117	68363	83	c("PTGS2", "APOE", "PLCB1", "PTEN", "PLK2", "MDK", "ATXN1", "PAIP2", "NFATC4", "VLDLR", "SGK1", "SERPINF1", "EIF2AK4", "RPS6KB1", "ITPR3", "PSEN1", "BRINP1", "BDNF", "ASIC1", "CREB1", "PJA2", "CPEB3", "CIC", "CNR1")
2470	GO_EXTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	0.1439997074557	0.509304228474898	-0.729993390259898	-1.36072923376306	27564	5	c("SCRIB", "TIAM1", "DGKI")
2471	GO_GLYOXYLATE_METABOLIC_PROCESS	0.144286520912894	0.510059356636389	-0.633010901974701	-1.35892192547641	23764	8	c("ALDH4A1", "GOT2", "IDH2", "GRHPR")
2472	GO_REPLICATIVE_SENESCENCE	0.144329982784473	0.510059356636389	0.658776966751073	1.30750906242835	51978	12	c("MME", "ATM", "PLA2R1", "CHEK1")
2473	GO_NEGATIVE_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	0.144396731862253	0.510088899938797	-0.729770850227232	-1.36031441257129	27640	5	c("EPHB1", "S100B", "AKIRIN1", "SIX4")
2474	GO_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.144541096859325	0.510106034684491	0.529454466937735	1.26620583711626	62327	37	c("IL1B", "PTGS2", "CEACAM1", "PDK4", "ANXA1")
2475	GO_GOLGI_CISTERNA_MEMBRANE	0.144570655699849	0.510106034684491	0.496753571335899	1.2451042135658	65736	55	c("CSGALNACT1", "FUT8", "ST3GAL1", "ASAP2", "GPR89A", "GPR89B", "CHSY1", "GALNT1", "CHSY3", "ARAP1", "B4GALT1", "TMEM87A", "ST3GAL4", "FUT4", "B4GALNT4", "B4GALT4", "NUCB1", "MOB4", "SCFD1", "CHPF", "B4GALT6", "TMED3", "ST3GAL2")
2476	GO_NEGATIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS	0.144651631214331	0.510106034684491	0.734493671419761	1.30864107762327	47397	7	c("AKR1C3", "REST", "ATP1A1", "BMP2", "DKK3", "NFKB1")
2477	GO_DOLICHYL_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	0.144805037272286	0.510106034684491	-0.692922373815464	-1.36432289717448	26262	6	c("DOLPP1", "DPAGT1", "DHDDS", "DOLK")
2478	GO_NEGATIVE_REGULATION_OF_COMPLEMENT_ACTIVATION	0.144825241672725	0.510106034684491	0.813348171077002	1.29141651453828	43026	4	c("CD55", "SERPING1", "CD59")
2479	GO_INTERMEDIATE_FILAMENT_ORGANIZATION	0.144864182657832	0.510106034684491	0.684012220224945	1.30930531547452	50503	10	c("PKP2", "AGFG1", "KLHL24", "VIM")
2480	GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	0.144875597662476	0.510106034684491	0.500803506327203	1.24781309113576	65448	52	c("IL1B", "PTGS2", "MTMR2", "PTEN", "PTK2B", "PLK2", "FMR1", "EIF4A3", "RAP1B", "ADORA1", "STXBP1", "GRIK2", "SLC30A1", "GNAI1", "ASIC1", "CELF4", "CD38", "S1PR2", "KCNB1", "RAP1A")
2481	GO_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	0.144926121277786	0.510106034684491	0.546120376364495	1.27403862076771	60860	31	c("NPR1", "PDE10A", "PDE1A", "GUCY1A2", "PDE7B", "ADCY3", "GUCY1B1", "PDE4C", "PDE4A", "ADCY6", "GUCY1A1")
2482	GO_BRCA1_A_COMPLEX	0.144933403632986	0.510106034684491	0.756466649695622	1.30532083210468	46180	6	c("ABRAXAS1", "UIMC1", "BRCC3")
2483	GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	0.144990436218868	0.510106034684491	0.582186497432893	1.28875930382832	57760	22	c("MDFIC", "ANGPT1", "FBXO4", "DCLK1", "RAB23", "PKIA", "PKIG", "CD36", "APOD", "LZTS2", "GSK3B", "ILRUN", "NF1", "SUFU")
2484	GO_SINGLE_STRANDED_DNA_3_5_EXODEOXYRIBONUCLEASE_ACTIVITY	0.145043886235837	0.510106034684491	-0.770052507247339	-1.34464992043377	29430	4	c("POLE", "EXO5")
2485	GO_REGULATION_OF_NEURON_MATURATION	0.145157910987605	0.510240235698781	-0.692652894121703	-1.36379230770239	26326	6	c("BCL11A", "RAC3", "MTOR")
2486	GO_HIS_PURKINJE_SYSTEM_DEVELOPMENT	0.145198858281498	0.510240235698781	0.813104981056061	1.29103038271874	43137	4	c("ID2", "TBX5")
2487	GO_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	0.145391138939526	0.510286323477678	-0.504918274729385	-1.30423791668013	18343	15	c("MAD2L2", "UBQLN4", "POLQ")
2488	GO_VESICLE_TETHERING_TO_GOLGI	0.145418881876263	0.510286323477678	0.848898753628137	1.27308449981926	41219	3	c("FAM91A1", "WDR11", "TBC1D23")
2489	GO_CORNEA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	0.145532839310132	0.510286323477678	-0.692440001212217	-1.36337313423934	26394	6	c("SOX11", "WNT9A", "LIMK2")
2490	GO_POSITIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	0.145569108974877	0.510286323477678	0.812900606921105	1.29070588191772	43247	4	c("ITGA2", "TNR")
2491	GO_CELLULAR_RESPONSE_TO_ATP	0.145591413555352	0.510286323477678	0.637379037939884	1.30274012692854	53824	14	c("PTGS2", "P2RY1", "TAF1", "HSP90B1", "TRPM4")
2492	GO_LEUKOCYTE_CHEMOTAXIS_INVOLVED_IN_INFLAMMATORY_RESPONSE	0.14560692886342	0.510286323477678	0.890410283480745	1.24842866329532	39002	2	c("MDK", "PTN")
2493	GO_MIDDLE_EAR_MORPHOGENESIS	0.145694768533951	0.510286323477678	0.61996297046293	1.29866395046586	55069	16	c("EDN1", "PRRX1", "SIX2", "OSR1", "OSR2", "INSIG2")
2494	GO_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_MATURATION	0.14573877217105	0.510286323477678	-0.769615391497148	-1.34388663786124	29571	4	c("CLEC16A", "ADRB2")
2495	GO_DIRECT_OSSIFICATION	0.145755219895067	0.510286323477678	0.78184826141876	1.29958983018122	44976	5	c("CTSK", "MMP2", "AXIN2", "MN1")
2496	GO_RESPONSE_TO_INTERLEUKIN_2	0.145817566600142	0.510286323477678	0.698104975967077	1.30863400592432	49902	9	c("PTK2B", "STAT5A", "SHC1", "STAT5B", "CITED1", "PTPN2")
2497	GO_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT	0.145854504318196	0.510286323477678	0.646846297546278	1.30379910492157	53248	13	c("ID2", "HIF1A", "DDR1", "ESR1")
2498	GO_CIRCADIAN_SLEEP_WAKE_CYCLE_NON_REM_SLEEP	0.146015092236212	0.510472592425648	0.848518625759377	1.27251442606712	41388	3	c("ADORA1", "ADA")
2499	GO_ALVEOLAR_LAMELLAR_BODY	0.146024611775606	0.510472592425648	-0.769436164882249	-1.34357367601618	29629	4	c("ABCA3", "LAMP3")
2500	GO_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION	0.146155456859785	0.510725628450831	0.497559790038296	1.24456972172176	66309	54	c("ID2", "NAMPT", "EGR1", "CAVIN3", "KDM5A", "HDAC1", "PPARA", "PPP1CB", "MYCBP2", "LGR4", "ZFHX3", "NPAS2", "NCOA2", "NRIP1", "PML")
2501	GO_U4_SNRNP	0.146366632368511	0.511259056525916	0.714677259190594	1.30847334858401	49075	8	c("SNRPD2", "PRPF31", "SNRPN", "SNRPD1")
2502	GO_REGULATION_OF_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	0.146597791813442	0.511861834245494	0.78134028488703	1.29874547051813	45236	5	c("DLX2", "DLL4", "CELF4")
2503	GO_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	0.146853179287266	0.512548691271897	0.52843970509744	1.26377900450703	63324	37	c("PRKCI", "GATA5", "POGLUT1", "JAG1", "ROBO1", "NOS3", "DLL4", "JAG2", "EPN2", "STAT3", "EP300", "NEPRO", "RBPJ", "LFNG", "ITGB1BP1", "PDCD10")
2504	GO_REGULATION_OF_ENDOSOME_SIZE	0.146944542564465	0.512603167678618	0.781156402454438	1.2984398207506	45343	5	c("RAB11A", "RAB5A", "RILP")
2505	GO_HEAD_MORPHOGENESIS	0.146986141830923	0.512603167678618	0.563406238737653	1.28024087882589	60074	26	c("PDGFRA", "CRISPLD1", "ARID5B", "MMP2", "ATP6AP2", "RRAS", "TIPARP", "CLDN5", "RAB3GAP1", "TGFB3", "PTPN11", "EP300")
2506	GO_DELAMINATION	0.147074333081992	0.512650924170616	-0.768728182125375	-1.34233741102289	29842	4	AKNA
2507	GO_RNA_POLYMERASE_III_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	0.147207246740221	0.512650924170616	-0.727886807555985	-1.35680250140246	28178	5	c("GTF3C2", "GTF3C5", "TBP")
2508	GO_POLY_N_ACETYLLACTOSAMINE_METABOLIC_PROCESS	0.147252664482356	0.512650924170616	0.755127732762586	1.30301046433651	46919	6	c("B3GNT9", "B4GALT5")
2509	GO_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	0.147325536604678	0.512650924170616	0.62728677618252	1.29840268670645	55074	15	c("CACNG7", "GPC6", "ADAM10", "DLG4")
2510	GO_TANGENTIAL_MIGRATION_FROM_THE_SUBVENTRICULAR_ZONE_TO_THE_OLFACTORY_BULB	0.147326940588958	0.512650924170616	0.780942182183299	1.29808374336381	45461	5	c("SLIT2", "ROBO1")
2511	GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	0.147351931157557	0.512650924170616	0.542064367099048	1.2705162936644	62174	32	c("CEMIP", "THY1", "F2R", "GSTM2", "TRPC1", "SRI")
2512	GO_ACTIVIN_RECEPTOR_BINDING	0.14756735589525	0.513166489104917	0.84762117572223	1.27116852971991	41828	3	c("SMAD6", "MAGI2")
2513	GO_RNA_POLYMERASE_III_TRANSCRIPTION_FACTOR_COMPLEX	0.147642499033421	0.513166489104917	-0.605460491093953	-1.34745396394723	23293	9	c("GTF3C2", "GTF3C5", "TBP", "BRF1")
2514	GO_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION	0.147676345422363	0.513166489104917	0.75485160236845	1.30253398760619	47054	6	c("FOXO1", "ATP2B4", "PPP3CA")
2515	GO_REGULATION_OF_RESPIRATORY_BURST	0.148098723674127	0.514429602392515	-0.581300119220662	-1.33575861093944	22417	10	c("CAMK1D", "DUSP10")
2516	GO_REGULATION_OF_RETINAL_GANGLION_CELL_AXON_GUIDANCE	0.148244707310103	0.514664193937194	0.847267014091805	1.2706373972613	42020	3	c("SLIT2", "VEGFA", "NRP1")
2517	GO_SYNAPTIC_TRANSMISSION_GABAERGIC	0.148284086096602	0.514664193937194	0.571281352104332	1.2821780624818	59873	24	c("PLCL1", "PTEN", "ADORA1", "STXBP1", "NLGN1", "ADORA2A")
2518	GO_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.148438199323445	0.514994483435114	0.459579555565224	1.20835424659055	71305	95	c("EFEMP1", "SPRY1", "CDH13", "EREG", "CEACAM1", "PIK3C2A", "PTK2B", "SOCS5", "SOS1", "FBXW7", "STAM2", "PTPN12", "ADAM17", "ADORA1", "SNX5", "SOX9", "CBLB", "SHC1", "ITGA1", "PSEN1", "TGFB1", "PIK3CA", "ARAP1", "EPS15", "SNX6", "NCK2", "TSG101")
2519	GO_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION	0.148562474155005	0.515087720420802	0.554882848835537	1.27531940814783	61433	28	c("RHOU", "SH3GLB1", "LEPROT", "FBXW7", "RAC2")
2520	GO_SECRETORY_GRANULE_ORGANIZATION	0.148739780919761	0.515087720420802	0.571081009265126	1.28172841504896	60057	24	c("AGFG1", "F2R", "RAB38", "SERPINE2", "PTPRN", "ABCA1", "PAFAH1B1", "CREB1", "TMF1")
2521	GO_REGULATION_OF_INTESTINAL_ABSORPTION	0.148774448345035	0.515087720420802	-0.726916503665209	-1.35499382630015	28478	5	EPB41
2522	GO_5_3_EXONUCLEASE_ACTIVITY	0.14879923912182	0.515087720420802	-0.502940426899066	-1.2991290024997	18773	15	c("FEN1", "DCLRE1B", "EXO5", "DXO")
2523	GO_PEPTIDYL_THREONINE_DEPHOSPHORYLATION	0.14879923912182	0.515087720420802	-0.502937987133129	-1.29912270041993	18773	15	c("DUSP10", "PPM1G", "DUSP4", "PPM1E", "DUSP5")
2524	GO_FRUCTOSE_CATABOLIC_PROCESS_TO_HYDROXYACETONE_PHOSPHATE_AND_GLYCERALDEHYDE_3_PHOSPHATE	0.14882146439318	0.515087720420802	-0.726864072461037	-1.35489609298745	28487	5	c("KHK", "TKFC", "GLYCTK")
2525	GO_REGULATION_OF_MATRIX_METALLOPEPTIDASE_SECRETION	0.148877803807523	0.515087720420802	0.810989815136101	1.28767196833096	44230	4	c("CD200", "TLR4")
2526	GO_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY	0.148956313108772	0.515144931472127	0.635508872738434	1.29891769301263	55068	14	c("EMILIN1", "ANTXR1", "HAS2", "PHLDB1", "SOX9", "TGFB1", "PHLDB2")
2527	GO_POSTSYNAPTIC_DENSITY_INTRACELLULAR_COMPONENT	0.149012275850511	0.515144931472127	0.610579358788086	1.29335169816681	56905	17	c("PSD", "TNIK", "ACTN2", "PRR7", "DLG3")
2528	GO_SPHINGOSINE_1_PHOSPHATE_RECEPTOR_SIGNALING_PATHWAY	0.149192181674387	0.515452127865777	0.753965983054204	1.30100580742711	47537	6	c("SPHK1", "S1PR1", "S1PR3", "S1PR2")
2529	GO_POSITIVE_REGULATION_OF_MESONEPHROS_DEVELOPMENT	0.149219142785319	0.515452127865777	0.610457878154975	1.29309437341309	56984	17	c("WT1", "GATA3", "SOX9", "SMO", "LGR4", "WNT2B")
2530	GO_RAB_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	0.149437375118309	0.515820668165963	-0.384615958977105	-1.22036903832031	11367	33	c("DENND2A", "RGP1", "DENND3")
2531	GO_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	0.149502721004478	0.515820668165963	0.529733576430123	1.26220958667707	64201	36	c("PDGFD", "ACE", "RAP2A", "GPNMB", "ENG")
2532	GO_REGULATION_OF_LIPID_STORAGE	0.149502968383267	0.515820668165963	0.522630385319544	1.25851513187376	64970	39	c("C3", "IL6", "PPARG", "FBXW7", "ITGAV", "ABHD5", "PPARA", "ABCA1", "NFKBIA", "PLIN5", "CD36", "ABCG1")
2533	GO_N_ACETYLGALACTOSAMINE_4_O_SULFOTRANSFERASE_ACTIVITY	0.149645232517435	0.516024805230137	0.810552169229686	1.28697708369094	44458	4	c("CHST11", "CHST14")
2534	GO_FLAP_ENDONUCLEASE_ACTIVITY	0.149680272029895	0.516024805230137	-0.656745862952108	-1.35515286709677	25794	7	c("FEN1", "SLX4")
2535	GO_GAP_JUNCTION	0.149886877828054	0.516161734642582	0.610102480098881	1.29234155615394	57239	17	c("CALB2", "GJA4", "PANX2", "SPECC1L", "GJA1")
2536	GO_ANKYRIN_BINDING	0.149952202649808	0.516161734642582	0.644572243456307	1.2992154662762	54744	13	c("NRCAM", "SPTBN1", "FLNC", "ATP1A1")
