From	To
Q8R5G7	ENSMUSG00000024451
E9PW38	ENSMUSG00000021596
Q8C624	ENSMUSG00000048478
E9Q9M5	ENSMUSG00000006676
G5E8Q0	ENSMUSG00000019726
Q0V8T7	ENSMUSG00000038048
G3UWC9	ENSMUSG00000063651
Q62070	ENSMUSG00000031155
A8Y5H7	ENSMUSG00000020823
Q78ZM0	ENSMUSG00000019804
G3UYI1	ENSMUSG00000024856
Q8BWU8	ENSMUSG00000019232
Q1LZI2	ENSMUSG00000057060
D3Z7H1	ENSMUSG00000033257
P52946	ENSMUSG00000029644
Q9D8C9	ENSMUSG00000068417
Q9D6U8	ENSMUSG00000003955
Q9DBJ3	ENSMUSG00000038859
Q7TNU6	ENSMUSG00000054967
Q9DBG1	ENSMUSG00000026170
D6RG57	ENSMUSG00000021235
Q3TTY0	ENSMUSG00000029134
P39447	ENSMUSG00000030516
D3YXY8	ENSMUSG00000022679
Q8C5W0	ENSMUSG00000021097
D3YVB9	ENSMUSG00000048537
Q8BP78	ENSMUSG00000054237
P97499	ENSMUSG00000006281
A2BIN1	ENSMUSG00000078680
P54071	ENSMUSG00000030541
Q8C432	ENSMUSG00000044164
P48031	ENSMUSG00000034486
A2ASZ8	ENSMUSG00000026819
F6XXP5	ENSMUSG00000022668
Q9CQF3	ENSMUSG00000031754
O70194	ENSMUSG00000016554
G3UX33	ENSMUSG00000032422
Q9EQZ6	ENSMUSG00000049044
Q8VHT7	ENSMUSG00000016503
B1ATA8	ENSMUSG00000020782
Q60765	ENSMUSG00000026628
Q8BG75	ENSMUSG00000051703
Q8BPG6	ENSMUSG00000025538
G5E8E0	ENSMUSG00000019775
O70145	ENSMUSG00000026480
Q8R0I0	ENSMUSG00000015405
Q9Z1T2	ENSMUSG00000021702
Q3UV20	ENSMUSG00000034912
E9PUL6	ENSMUSG00000041771
Q3TXX4	ENSMUSG00000070570
D3YVS1	ENSMUSG00000020439
D3YZU3	ENSMUSG00000079451
Q5SSG2	ENSMUSG00000020682
Q8BLQ7	ENSMUSG00000022756
E9PYK3	ENSMUSG00000054509
Q5SPH3	ENSMUSG00000069873
F7BAE9	ENSMUSG00000032554
Q9D818	ENSMUSG00000026955
Q3V0S8	ENSMUSG00000020617
G3X8S4	ENSMUSG00000012114
Q9EP72	ENSMUSG00000055943
Q7TSK7	ENSMUSG00000036040
A2ADS6	ENSMUSG00000061859
G3UVW5	ENSMUSG00000049571
Q8BRQ9	ENSMUSG00000033720
Q3UHH8	ENSMUSG00000036197
A2AJA9	ENSMUSG00000029419
Q8CG71	ENSMUSG00000038168
F8WJC1	ENSMUSG00000037940
Q9ER05	ENSMUSG00000031896
Q3UK02	ENSMUSG00000028140
Q3TQC7	ENSMUSG00000021236
Q99MK9	ENSMUSG00000010067
E9PYJ8	ENSMUSG00000055024
Q5PPQ4	ENSMUSG00000056592
D3YUY8	ENSMUSG00000029314
A2AGM2	ENSMUSG00000057234
Q920Q8	ENSMUSG00000023150
Q8C0Q2	ENSMUSG00000035877
Q8K459	ENSMUSG00000045378
D3YUS1	ENSMUSG00000028944
Q80ZA1	ENSMUSG00000059552
D6RIL2	ENSMUSG00000025102
Q8BFQ4	ENSMUSG00000020257
Q8K1C9	ENSMUSG00000028703
Q8BGH7	ENSMUSG00000052298
Q80X32	ENSMUSG00000045767
Q3UUV5	ENSMUSG00000057058
G3UZ14	ENSMUSG00000000392
P12815	ENSMUSG00000021576
Q9Z1S3	ENSMUSG00000027347
Q3TI14	ENSMUSG00000023723
Q8VD53	ENSMUSG00000038007
Q91V35	ENSMUSG00000027303
Q9D0A0	ENSMUSG00000030610
O35082	ENSMUSG00000058488
Q8C0Q5	ENSMUSG00000057551
Q8K1T0	ENSMUSG00000024034
A2AFP5	ENSMUSG00000079316
D3Z1U3	ENSMUSG00000029445
D6RIQ2	ENSMUSG00000001829
D6RI16	ENSMUSG00000032563
Q6VVW9	ENSMUSG00000030670
G3X953	ENSMUSG00000041075
Q66JS6	ENSMUSG00000043424
P20491	ENSMUSG00000058715
Q6A028	ENSMUSG00000031015
E9Q5S9	ENSMUSG00000059994
Q3U2J5	ENSMUSG00000071037
Q8CHS7	ENSMUSG00000033044
P31315	ENSMUSG00000053129
D6RFT8	ENSMUSG00000031389
Q8C811	ENSMUSG00000042202
Q68FD7	ENSMUSG00000035992
Q0Q236	ENSMUSG00000078800
Q8BUN3	ENSMUSG00000006673
D6RFT9	ENSMUSG00000024750
D3Z4T1	ENSMUSG00000034818
D3Z7W5	ENSMUSG00000030336
D3Z682	ENSMUSG00000030452
Q9DBE0	ENSMUSG00000023044
Q3V4B7	ENSMUSG00000075566
D3YVQ2	ENSMUSG00000019564
Q9CQT0	ENSMUSG00000011254
Q8K1S2	ENSMUSG00000063626
G3UY76	ENSMUSG00000036972
P27792	ENSMUSG00000034041
F7C950	ENSMUSG00000090588
Q9CXY9	ENSMUSG00000039047
E9PZW8	ENSMUSG00000004677
Q8BUX5	ENSMUSG00000104445
Q3TUL7	ENSMUSG00000041966
D3YZW7	ENSMUSG00000026289
F6XNR8	ENSMUSG00000000632
Q9DCX1	ENSMUSG00000034509
D3YU42	ENSMUSG00000023707
Q14C20	ENSMUSG00000028396
Q8VIN9	ENSMUSG00000019787
Q04735	ENSMUSG00000031065
A7MCT6	ENSMUSG00000070644
D6RDQ2	ENSMUSG00000038593
F6ZV59	ENSMUSG00000000568
Q80YA9	ENSMUSG00000025658
Q9QY33	ENSMUSG00000032324
B7ZNP3	ENSMUSG00000075486
P52734	ENSMUSG00000025265
Q8C7G5	ENSMUSG00000032079
B7ZCD5	ENSMUSG00000037143
Q9JJG9	ENSMUSG00000036285
G5E883	ENSMUSG00000030512
D3YWQ0	ENSMUSG00000038665
F8WI92	ENSMUSG00000027601
D6RDT4	ENSMUSG00000028394
E9PYE0	ENSMUSG00000059475
B1AQ89	ENSMUSG00000078130
Q8BYF6	ENSMUSG00000020062
E0CYN3	ENSMUSG00000044811
A2A9M5	ENSMUSG00000028556
E0CXQ5	ENSMUSG00000043592
Q9JM84	ENSMUSG00000033156
P50615	ENSMUSG00000022863
Q60614	ENSMUSG00000018500
P26443	ENSMUSG00000021794
A2ANP2	ENSMUSG00000028439
E0CYF2	ENSMUSG00000019795
D3YXL0	ENSMUSG00000019767
Q80TN5	ENSMUSG00000035798
P61793	ENSMUSG00000038668
Q9WVP9	ENSMUSG00000023341
Q61592	ENSMUSG00000031451
Q9D702	ENSMUSG00000023153
Q8BL86	ENSMUSG00000051098
Q6ZQ82	ENSMUSG00000036452
Q80Y72	ENSMUSG00000055177
Q91VE6	ENSMUSG00000026377
Q9CX25	ENSMUSG00000040139
P63271	ENSMUSG00000020485
B2KF34	ENSMUSG00000053436
A2A845	ENSMUSG00000028910
Q3TV70	ENSMUSG00000071078
B7ZNH7	ENSMUSG00000022371
P29752	ENSMUSG00000022991
Q08122	ENSMUSG00000032280
Q5SP86	ENSMUSG00000064090
Q9D0I6	ENSMUSG00000026988
G3X9G6	ENSMUSG00000100916
P58242	ENSMUSG00000028885
Q5M8N0	ENSMUSG00000044629
Q9CQI6	ENSMUSG00000031827
Q9QY84	ENSMUSG00000070979
D3YUJ4	ENSMUSG00000039782
O54839	ENSMUSG00000032446
D3YTV7	ENSMUSG00000046101
Q9QXS8	ENSMUSG00000079494
Q8C0E2	ENSMUSG00000031988
D3Z1N8	ENSMUSG00000029522
F8VPU6	ENSMUSG00000069044
Q69ZR2	ENSMUSG00000035247
G3UZ08	ENSMUSG00000024299
Q3T9A5	ENSMUSG00000029276
Q3TFI6	ENSMUSG00000090019
Q3UEX1	ENSMUSG00000031028
Q9CPY1	ENSMUSG00000030335
F7A3M3	ENSMUSG00000020609
Q640L3	ENSMUSG00000034563
Q6PH08	ENSMUSG00000040640
F7AIV2	ENSMUSG00000033256
Q04207	ENSMUSG00000024927
A2AJ88	ENSMUSG00000036833
E9Q9E8	ENSMUSG00000038147
Q8BS97	ENSMUSG00000021614
E9Q6C3	ENSMUSG00000037787
E0CX20	ENSMUSG00000038722
Q3UP36	ENSMUSG00000030577
Q8BW70	ENSMUSG00000038250
A1L3D1	ENSMUSG00000028174
P51949	ENSMUSG00000021103
Q8C9R3	ENSMUSG00000020185
D3Z3N2	ENSMUSG00000004056
Q922Z1	ENSMUSG00000030917
E9Q6I3	ENSMUSG00000029381
Q91ZJ5	ENSMUSG00000001891
Q8CAP3	ENSMUSG00000003813
D3YXD1	ENSMUSG00000058317
P60710	ENSMUSG00000029580
Q9D3N8	ENSMUSG00000038515
Q3UKX5	ENSMUSG00000055360
D3Z3V5	ENSMUSG00000048921
A2AKX3	ENSMUSG00000043535
B2C712	ENSMUSG00000021799
Q5FWJ7	ENSMUSG00000024983
P15620	ENSMUSG00000063281
E0CXM5	ENSMUSG00000009687
Q3T9T6	ENSMUSG00000066800
Q3TBH1	ENSMUSG00000025165
Q3V1D3	ENSMUSG00000070385
Q6NZQ6	ENSMUSG00000046897
Q6DIA9	ENSMUSG00000037463
E9Q401	ENSMUSG00000021313
Q7TME9	ENSMUSG00000069793
D6RET6	ENSMUSG00000063808
Q80YA8	ENSMUSG00000035403
G3X971	ENSMUSG00000069601
F6RDM4	ENSMUSG00000026103
G3X922	ENSMUSG00000032560
F6VRP8	ENSMUSG00000033880
D3Z1M6	ENSMUSG00000001211
E9PV45	ENSMUSG00000028514
Q91ZK4	ENSMUSG00000028707
Q61313	ENSMUSG00000025927
D3YVD2	ENSMUSG00000038215
D6RHS9	ENSMUSG00000036339
Q9QXU7	ENSMUSG00000030069
G3X983	ENSMUSG00000046603
Q4V9V3	ENSMUSG00000006390
D3Z1T0	ENSMUSG00000042831
Q8BK58	ENSMUSG00000022849
Q9CQW3	ENSMUSG00000031445
P59900	ENSMUSG00000050700
Q8VCT9	ENSMUSG00000033985
Q9D1C3	ENSMUSG00000043162
Q3UWB1	ENSMUSG00000031725
Q8C779	ENSMUSG00000042498
Q810L3	ENSMUSG00000014668
E0CZH7	ENSMUSG00000079036
O89032	ENSMUSG00000053617
Q9DAR2	ENSMUSG00000019178
Q6P1H4	ENSMUSG00000021978
F7BEN2	ENSMUSG00000040363
Q9QUL3	ENSMUSG00000028751
Q6P077	ENSMUSG00000022604
E9Q9U6	ENSMUSG00000019518
D6RG87	ENSMUSG00000029616
Q99PM9	ENSMUSG00000026558
B1AXR2	ENSMUSG00000038047
P56931	ENSMUSG00000018983
Q07230	ENSMUSG00000038797
Q6PD24	ENSMUSG00000005986
P19258	ENSMUSG00000107283
Q6P4T3	ENSMUSG00000028886
D3Z4E0	ENSMUSG00000074141
Q63829	ENSMUSG00000051154
Q810P4	ENSMUSG00000049491
Q8VHW4	ENSMUSG00000040373
E9QPS5	ENSMUSG00000040488
Q91YV9	ENSMUSG00000039611
Q9QXT6	ENSMUSG00000024578
Q8CHP0	ENSMUSG00000075600
Q3UPV7	ENSMUSG00000098905
Q8VE10	ENSMUSG00000024764
F8VPR1	ENSMUSG00000048096
E0CXY9	ENSMUSG00000018821
A2AJ15	ENSMUSG00000036646
Q8BJ34	ENSMUSG00000060657
Q14A28	ENSMUSG00000070368
Q9WV03	ENSMUSG00000001962
P97762	ENSMUSG00000032239
Q9Z2C5	ENSMUSG00000031337
Q3UY90	ENSMUSG00000038233
Q9EPL4	ENSMUSG00000030876
Q61553	ENSMUSG00000029581
Q3UHP6	ENSMUSG00000024219
Q5F2E8	ENSMUSG00000017291
Q8BGQ7	ENSMUSG00000031960
Q9CXE1	ENSMUSG00000029763
D3YUG4	ENSMUSG00000025903
E9QAP1	ENSMUSG00000045757
P97785	ENSMUSG00000025089
Q7JJ13	ENSMUSG00000024335
Q9CQ40	ENSMUSG00000007338
P20489	ENSMUSG00000005339
O88665	ENSMUSG00000031660
F6Q785	ENSMUSG00000100838
E9Q0V6	ENSMUSG00000079481
Q923X1	ENSMUSG00000039167
Q68FG0	ENSMUSG00000035062
E9Q8N3	ENSMUSG00000030979
Q9D6K5	ENSMUSG00000090935
Q9D6K5	ENSMUSG00000021139
Q9D3V5	ENSMUSG00000027344
G3X905	ENSMUSG00000031450
P62340	ENSMUSG00000071359
D3YU39	ENSMUSG00000060002
D3Z6G2	ENSMUSG00000026430
Q01149	ENSMUSG00000029661
Q99M73	ENSMUSG00000044294
Q9D1C8	ENSMUSG00000115987
Q9D902	ENSMUSG00000031585
P54823	ENSMUSG00000032097
Q7M757	ENSMUSG00000112039
D6RIR4	ENSMUSG00000028392
E0CXT5	ENSMUSG00000022150
E9QL08	ENSMUSG00000030852
Q8R555	ENSMUSG00000042401
Q9DAW9	ENSMUSG00000053931
D3Z7P3	ENSMUSG00000026103
P70670	ENSMUSG00000061315
Q9QZN4	ENSMUSG00000055401
Q8K0M3	ENSMUSG00000022091
D3YTU4	ENSMUSG00000040139
E0CXL5	ENSMUSG00000039021
A8Y5T7	ENSMUSG00000047502
Q5NCY0	ENSMUSG00000018476
D3YY33	ENSMUSG00000074653
Q52KP5	ENSMUSG00000044229
Q9CQV7	ENSMUSG00000027679
D3Z502	ENSMUSG00000040785
Q640M6	ENSMUSG00000035314
F6QPR1	ENSMUSG00000004264
Q05BJ1	ENSMUSG00000022821
Q3UV88	ENSMUSG00000051498
Q8BZW3	ENSMUSG00000036395
P08121	ENSMUSG00000026043
Q8CI94	ENSMUSG00000033059
Q91VN1	ENSMUSG00000051469
Q3TZW7	ENSMUSG00000075269
Q8K596	ENSMUSG00000030376
Q3U4H6	ENSMUSG00000039307
Q8BTZ4	ENSMUSG00000029472
Q3UHF3	ENSMUSG00000032727
Q8VD73	ENSMUSG00000018470
Q9CYY7	ENSMUSG00000016257
O70494	ENSMUSG00000027109
Q8R2Y2	ENSMUSG00000032135
D3YV48	ENSMUSG00000048271
A2A8U2	ENSMUSG00000044700
E0CY88	ENSMUSG00000024646
B7ZNH3	ENSMUSG00000036244
B1AXN9	ENSMUSG00000031309
Q0MW30	ENSMUSG00000034413
Q99J39	ENSMUSG00000074064
F7AR27	ENSMUSG00000030590
P00405	ENSMUSG00000064354
A2ASL8	ENSMUSG00000009207
Q9JI59	ENSMUSG00000053062
Q62101	ENSMUSG00000002688
P17515	ENSMUSG00000034855
Q8K0D9	ENSMUSG00000037640
Q9Z0L8	ENSMUSG00000073987
D3Z229	ENSMUSG00000057406
D6RDQ8	ENSMUSG00000053819
E9PYZ7	ENSMUSG00000022119
D3YZU7	ENSMUSG00000026276
Q91XH6	ENSMUSG00000021124
A2AT95	ENSMUSG00000027270
D3Z2S3	ENSMUSG00000029804
E9PX68	ENSMUSG00000029141
E9PXD8	ENSMUSG00000085795
A2RTL5	ENSMUSG00000029422
Q8R3J5	ENSMUSG00000027313
D3Z699	ENSMUSG00000062995
P97812	ENSMUSG00000006538
Q497K5	ENSMUSG00000073380
Q3U432	ENSMUSG00000033066
Q3UMF0	ENSMUSG00000034903
Q6XUX1	ENSMUSG00000042046
Q8BH34	ENSMUSG00000040254
Q9JJF9	ENSMUSG00000027366
D3Z0Q8	ENSMUSG00000029502
Q3UZ87	ENSMUSG00000044456
Q99MW6	ENSMUSG00000009941
D6RFP6	ENSMUSG00000028458
P70186	ENSMUSG00000019936
Q9QXG4	ENSMUSG00000027605
Q99K41	ENSMUSG00000029163
Q3SXH3	ENSMUSG00000023289
Q8BZH8	ENSMUSG00000050383
Q9Z0L1	ENSMUSG00000044199
Q8R1Q9	ENSMUSG00000029136
Q9R1K7	ENSMUSG00000020513
A2ACC6	ENSMUSG00000027652
D6RJ39	ENSMUSG00000030965
Q9D806	ENSMUSG00000031937
P84309	ENSMUSG00000022840
Q566K6	ENSMUSG00000005220
E0CYI3	ENSMUSG00000026150
Q3UH06	ENSMUSG00000039087
P97303	ENSMUSG00000040270
D3YTQ7	ENSMUSG00000032401
E0CXS5	ENSMUSG00000003721
Q9DAY7	ENSMUSG00000006392
A2AQN5	ENSMUSG00000027605
Q8BHH8	ENSMUSG00000050866
P18826	ENSMUSG00000034055
P58252	ENSMUSG00000034994
G5E8L2	ENSMUSG00000071337
E9Q352	ENSMUSG00000021557
A2AFS3	ENSMUSG00000040412
Q8CAA5	ENSMUSG00000015484
Q9CZI9	ENSMUSG00000030609
E9Q1P5	ENSMUSG00000022623
D6RH98	ENSMUSG00000038205
Q8BN82	ENSMUSG00000049624
P97503	ENSMUSG00000049691
O35654	ENSMUSG00000020471
G3X9Q1	ENSMUSG00000025348
D3Z3Y0	ENSMUSG00000031070
A2AVN2	ENSMUSG00000028298
B1ATE0	ENSMUSG00000005043
E9PW20	ENSMUSG00000001017
E9Q456	ENSMUSG00000032366
Q91WJ7	ENSMUSG00000038305
E9Q696	ENSMUSG00000000409
Q61839	ENSMUSG00000026241
E9Q8F4	ENSMUSG00000025453
Q99JP6	ENSMUSG00000003573
Q9JM58	ENSMUSG00000007888
B2KFC9	ENSMUSG00000030304
Q8QZR1	ENSMUSG00000001670
G3UXD4	ENSMUSG00000013766
Q62440	ENSMUSG00000008305
Q9D417	ENSMUSG00000089984
E0CYG9	ENSMUSG00000001768
E9QKK4	ENSMUSG00000029638
G3UWQ2	ENSMUSG00000026596
P09066	ENSMUSG00000039095
Q91X91	ENSMUSG00000030674
D6RGP8	ENSMUSG00000041119
Q920L5	ENSMUSG00000041220
Q6P7W5	ENSMUSG00000042389
P41230	ENSMUSG00000025332
Q6GTJ9	ENSMUSG00000032193
Q9WUR9	ENSMUSG00000028527
Q60596	ENSMUSG00000051768
D3YUM2	ENSMUSG00000029563
Q3TPE1	ENSMUSG00000001930
O08918	ENSMUSG00000029385
P30285	ENSMUSG00000006728
B2RWC4	ENSMUSG00000071073
B1AT84	ENSMUSG00000015869
E9Q9D1	ENSMUSG00000025085
Q9ESD7	ENSMUSG00000033788
P70441	ENSMUSG00000020733
F2Z3U8	ENSMUSG00000004341
D3Z453	ENSMUSG00000014767
Q60571	ENSMUSG00000021680
E9PYD5	ENSMUSG00000033813
Q6ZPR5	ENSMUSG00000005899
Q6PAC4	ENSMUSG00000044375
P29020	ENSMUSG00000005763
Q8R023	ENSMUSG00000069678
P61967	ENSMUSG00000004849
E9Q8C8	ENSMUSG00000059475
Q8C3W1	ENSMUSG00000031983
P97474	ENSMUSG00000028023
D3Z0E6	ENSMUSG00000026617
D3YVC8	ENSMUSG00000051169
Q9QZA0	ENSMUSG00000031373
E9PXA7	ENSMUSG00000021557
Q811M1	ENSMUSG00000049744
G3X981	ENSMUSG00000023484
E9Q981	ENSMUSG00000074158
Q8BGW6	ENSMUSG00000039954
Q8CG76	ENSMUSG00000028743
Q8K0R6	ENSMUSG00000046811
P22518	ENSMUSG00000026034
Q9JJF2	ENSMUSG00000038180
D3YY20	ENSMUSG00000026941
D3Z6C9	ENSMUSG00000023143
A2ADF3	ENSMUSG00000006219
Q61074	ENSMUSG00000029147
E9PXU9	ENSMUSG00000033788
Q8VCF0	ENSMUSG00000037523
Q4QQK7	ENSMUSG00000051504
Q61670	ENSMUSG00000039377
P58929	ENSMUSG00000038705
Q9Z265	ENSMUSG00000029521
Q8BUA0	ENSMUSG00000056602
P62311	ENSMUSG00000034192
Q8C0X6	ENSMUSG00000032489
Q9DBR2	ENSMUSG00000043259
Q62293	ENSMUSG00000078921
Q62293	ENSMUSG00000078922
Q62293	ENSMUSG00000115886
P0C1Q2	ENSMUSG00000075270
Q925K9	ENSMUSG00000047654
D3Z2F5	ENSMUSG00000059851
Q8K4L4	ENSMUSG00000034607
Q3V2C9	ENSMUSG00000063779
Q8K4F6	ENSMUSG00000000916
Q8BNW9	ENSMUSG00000055675
G5E8F4	ENSMUSG00000053870
E9NX85	ENSMUSG00000026904
O88634	ENSMUSG00000050147
E9Q904	ENSMUSG00000034101
D3Z4E4	ENSMUSG00000050821
E9QKI5	ENSMUSG00000011096
G3X9I7	ENSMUSG00000035045
Q80ZM8	ENSMUSG00000027357
Q3UNW5	ENSMUSG00000026380
A2ACV5	ENSMUSG00000027635
Q80TJ1	ENSMUSG00000054423
Q9D879	ENSMUSG00000054428
Q8K136	ENSMUSG00000092607
P97414	ENSMUSG00000009545
P48771	ENSMUSG00000032330
P01027	ENSMUSG00000024164
Q9D486	ENSMUSG00000034390
Q91W53	ENSMUSG00000015341
B7ZC22	ENSMUSG00000035268
P15702	ENSMUSG00000051457
Q8K0H7	ENSMUSG00000026435
O09159	ENSMUSG00000005142
Q9Z2E1	ENSMUSG00000024513
Q9CWQ3	ENSMUSG00000025436
Q8BMI3	ENSMUSG00000020740
F7BWW0	ENSMUSG00000028479
Q9DBW3	ENSMUSG00000018931
P97500	ENSMUSG00000061911
Q80T62	ENSMUSG00000036357
Q0VAV2	ENSMUSG00000034584
Q99N42	ENSMUSG00000022615
Q8BV84	ENSMUSG00000056270
G3X9I4	ENSMUSG00000060244
Q9R0L6	ENSMUSG00000031592
E9Q8L9	ENSMUSG00000031488
D3YTW6	ENSMUSG00000070814
Q3UH63	ENSMUSG00000061186
Q3UVG3	ENSMUSG00000037119
Q3UVG3	ENSMUSG00000116351
P24860	ENSMUSG00000041431
Q8K182	ENSMUSG00000035031
Q8CIP4	ENSMUSG00000030397
P46660	ENSMUSG00000034336
D3YV41	ENSMUSG00000048939
Q8R2Q3	ENSMUSG00000050855
Q8CHK4	ENSMUSG00000024926
A2ANA3	ENSMUSG00000043569
Q8BV16	ENSMUSG00000062519
Q9CZ23	ENSMUSG00000027427
A2AVE0	ENSMUSG00000020279
Q3UTQ6	ENSMUSG00000060427
D3Z524	ENSMUSG00000019338
Q8K3C0	ENSMUSG00000093989
Q8K3C0	ENSMUSG00000040904
P27548	ENSMUSG00000031132
Q9QYI7	ENSMUSG00000048206
D3Z0I6	ENSMUSG00000001436
O88845	ENSMUSG00000047804
Q6IQX8	ENSMUSG00000049295
P35980	ENSMUSG00000059070
Q64345	ENSMUSG00000074896
G3UWJ9	ENSMUSG00000002307
P62141	ENSMUSG00000014956
Q9Z0Z7	ENSMUSG00000005148
Q9D5V2	ENSMUSG00000001558
P59110	ENSMUSG00000033075
Q8CD19	ENSMUSG00000047344
E0CXR5	ENSMUSG00000000378
Q9CPZ1	ENSMUSG00000021850
Q9JJ78	ENSMUSG00000022033
F8VQ15	ENSMUSG00000031994
Q3UGS4	ENSMUSG00000061111
D3Z0A9	ENSMUSG00000049571
Q6ZPR6	ENSMUSG00000035941
E9QAB6	ENSMUSG00000074925
G3UWC5	ENSMUSG00000047407
Q923G2	ENSMUSG00000021018
Q8BHL5	ENSMUSG00000017670
Q8K349	ENSMUSG00000047867
E9PY95	ENSMUSG00000043557
P84091	ENSMUSG00000022841
B7ZD29	ENSMUSG00000026883
Q5U4E0	ENSMUSG00000042873
Q8BPZ1	ENSMUSG00000022914
Q9Z129	ENSMUSG00000030243
Q8BT60	ENSMUSG00000028228
E0CZ81	ENSMUSG00000039233
D3YYV8	ENSMUSG00000058558
Q3TYX3	ENSMUSG00000033706
Q80U57	ENSMUSG00000032890
A2A5H7	ENSMUSG00000078940
Q8BHN9	ENSMUSG00000037594
Q8BHN9	ENSMUSG00000116084
A2AJW5	ENSMUSG00000070476
E9Q0N2	ENSMUSG00000035429
Q61335	ENSMUSG00000002015
Q60865	ENSMUSG00000027184
E9Q624	ENSMUSG00000049606
Q0D2K7	ENSMUSG00000024743
Q9D8S4	ENSMUSG00000032026
D3Z5Y6	ENSMUSG00000034151
P52483	ENSMUSG00000027011
D3YTN4	ENSMUSG00000054435
Q8BZX4	ENSMUSG00000032621
E9PWW2	ENSMUSG00000026466
Q9Z315	ENSMUSG00000039148
D3YWW2	ENSMUSG00000006345
A2A826	ENSMUSG00000028919
Q6A068	ENSMUSG00000023932
A2A480	ENSMUSG00000039671
D3YVW9	ENSMUSG00000044835
D3YYJ6	ENSMUSG00000023088
Q6ZQB6	ENSMUSG00000040648
O08553	ENSMUSG00000022048
D3Z2R6	ENSMUSG00000022750
Q9D0P7	ENSMUSG00000068744
E9PYJ5	ENSMUSG00000032739
Q3THK3	ENSMUSG00000002658
P55050	ENSMUSG00000023057
D3Z2L2	ENSMUSG00000025340
Q8BTF7	ENSMUSG00000049717
B1AWG1	ENSMUSG00000028576
E0CZ78	ENSMUSG00000021816
D6RFC9	ENSMUSG00000037640
G3UXG3	ENSMUSG00000114942
F8VQD7	ENSMUSG00000021745
Q8CDE2	ENSMUSG00000070999
Q9DAS4	ENSMUSG00000021346
D6RDC5	ENSMUSG00000037994
G3UX96	ENSMUSG00000071454
D3YVW4	ENSMUSG00000038145
E9Q6U6	ENSMUSG00000024283
A2AR76	ENSMUSG00000064289
E9Q9A5	ENSMUSG00000002963
P20293	ENSMUSG00000062327
F8WIN9	ENSMUSG00000024906
Q8K023	ENSMUSG00000021214
Q80UL5	ENSMUSG00000024868
D6RCX5	ENSMUSG00000046671
A2ADB2	ENSMUSG00000006218
Q8C8V1	ENSMUSG00000034430
Q9JJC6	ENSMUSG00000029392
B1AXJ5	ENSMUSG00000028613
Q8BUY8	ENSMUSG00000072966
Q9CQ33	ENSMUSG00000022761
E9Q093	ENSMUSG00000001289
P52792	ENSMUSG00000041798
Q6GUQ1	ENSMUSG00000015467
P50149	ENSMUSG00000009108
P31324	ENSMUSG00000002997
Q8BFV3	ENSMUSG00000031530
Q8BGI7	ENSMUSG00000027961
Q3TTP0	ENSMUSG00000042708
B0QZL1	ENSMUSG00000063524
A2AHK7	ENSMUSG00000050808
B7ZCA6	ENSMUSG00000042988
Q8K070	ENSMUSG00000047181
Q8K592	ENSMUSG00000023047
Q9DB82	ENSMUSG00000002728
P52293	ENSMUSG00000018362
P52293	ENSMUSG00000066878
E9PWH3	ENSMUSG00000029207
Q7M763	ENSMUSG00000046282
O70325	ENSMUSG00000075706
Q8CGZ9	ENSMUSG00000021347
D3Z3L1	ENSMUSG00000024143
A2BH69	ENSMUSG00000066568
Q8CF93	ENSMUSG00000060988
D3YYZ1	ENSMUSG00000070877
Q8C8Q4	ENSMUSG00000031142
Q68ED7	ENSMUSG00000003575
P97430	ENSMUSG00000017002
D3Z6C2	ENSMUSG00000078580
E9Q469	ENSMUSG00000002996
D3YXZ5	ENSMUSG00000070780
Q9D5L7	ENSMUSG00000039911
A3KMP2	ENSMUSG00000035944
Q922W5	ENSMUSG00000025140
O35632	ENSMUSG00000010047
Q4VA93	ENSMUSG00000050965
B1B0P8	ENSMUSG00000028657
P62918	ENSMUSG00000003970
E9PZ49	ENSMUSG00000023027
Q9D572	ENSMUSG00000012126
D3Z130	ENSMUSG00000030315
E9Q835	ENSMUSG00000017978
Q3THW5	ENSMUSG00000041126
Q64735	ENSMUSG00000016481
D3YY66	ENSMUSG00000033416
Q9Z1B3	ENSMUSG00000051177
Q03526	ENSMUSG00000020395
Q9DB20	ENSMUSG00000022956
Q8K0W9	ENSMUSG00000021905
A4Q9E5	ENSMUSG00000030276
D3Z3H6	ENSMUSG00000023505
Q4U4S6	ENSMUSG00000027022
Q3UDS7	ENSMUSG00000025236
E9PZT4	ENSMUSG00000054405
Q4VA57	ENSMUSG00000056602
Q9CQ07	ENSMUSG00000041673
Q91VL9	ENSMUSG00000033454
Q7TSI0	ENSMUSG00000029587
Q6P5H2	ENSMUSG00000004891
Q91XW9	ENSMUSG00000102543
Q32MT1	ENSMUSG00000022534
Q8CHZ8	ENSMUSG00000048281
P62852	ENSMUSG00000009927
E9Q6P9	ENSMUSG00000024112
Q8BMF4	ENSMUSG00000000168
Q5DU09	ENSMUSG00000075595
Q6GTM0	ENSMUSG00000045932
Q8K2C8	ENSMUSG00000031545
P50171	ENSMUSG00000073422
Q8CC12	ENSMUSG00000027284
B8JJD3	ENSMUSG00000007570
P58462	ENSMUSG00000030067
Q70KY4	ENSMUSG00000052135
B1ATJ5	ENSMUSG00000046095
A2AQ39	ENSMUSG00000075415
Q9Z0U1	ENSMUSG00000024812
Q8BZA9	ENSMUSG00000038028
