table.gene	log*sign
RGS2	2,35E+00
SLC17A5	2,35E+00
UBXN2A	2,35E+00
TMEM256	-2,35E+00
PHLDB3	2,35E+00
IGHMBP2	-2,34E+00
PFDN1	-2,34E+00
PLP2	2,34E+00
VEGFA	2,34E+00
BTBD10	2,34E+00
RAC1	2,34E+00
TEDC2	-2,34E+00
B4GALT2	2,34E+00
CNPY3	-2,34E+00
GIT1	-2,34E+00
ICA1L	2,33E+00
GSTO2	-2,33E+00
ARPC3	2,33E+00
RPS4Y1	2,33E+00
CEP128	-2,33E+00
TGFB1I1	2,33E+00
FYN	-2,33E+00
ABCB7	2,33E+00
SAP30L	-2,33E+00
MEDAG	-2,33E+00
SDE2	-2,33E+00
BAZ1A	-2,32E+00
NT5DC2	-2,32E+00
ADAM23	-2,32E+00
NAGA	-2,32E+00
LRP12	2,32E+00
GPBP1L1	2,32E+00
NECAB3	-2,32E+00
NDE1	-2,32E+00
GALNT3	2,32E+00
FAM220A	2,32E+00
SPRED2	-2,32E+00
SAAL1	-2,32E+00
SNX2	2,32E+00
ARID4A	2,32E+00
ANKRD42	2,32E+00
AKAP8L	-2,32E+00
GID4	2,31E+00
AKNAD1	2,31E+00
HTT	-2,31E+00
VTI1A	2,31E+00
TCEA3	-2,31E+00
SH3BP2	-2,31E+00
TTC7B	-2,31E+00
ZNF569	2,31E+00
ARHGAP44	-2,31E+00
PTGDR2	-2,30E+00
ZMIZ2	2,30E+00
RUNX1	2,30E+00
SLC30A6	2,30E+00
GNB5	-2,30E+00
EP400	-2,30E+00
EFCAB11	-2,30E+00
PRDX4	-2,30E+00
EIF2D	2,30E+00
CHCHD4	-2,30E+00
TMEM167A	2,30E+00
CDK5	-2,30E+00
MMADHC	2,29E+00
OSBP2	-2,29E+00
SLC12A4	2,29E+00
SGCB	2,29E+00
RBM5	2,29E+00
THNSL1	-2,29E+00
PCBD1	-2,29E+00
NEURL1B	-2,29E+00
S100A10	2,29E+00
DCLRE1C	2,29E+00
VEPH1	2,29E+00
PRPF38B	2,29E+00
SMPD4	-2,29E+00
PTN	-2,29E+00
RPL12	2,29E+00
SLC25A5	-2,29E+00
ZNF726	-2,29E+00
AKT2	-2,29E+00
IL15RA	2,28E+00
OGFOD3	-2,28E+00
EIF3L	2,28E+00
POMP	2,28E+00
GABARAP	-2,28E+00
RAB8A	-2,28E+00
CCDC189	-2,28E+00
TCF19	-2,28E+00
CDK5R1	-2,27E+00
AKTIP	2,27E+00
DNAJC1	-2,27E+00
RAB5B	-2,27E+00
LRP5	2,27E+00
PSMG1	-2,27E+00
PSMB2	-2,27E+00
HSPA4	2,26E+00
CCDC90B	2,26E+00
GLYR1	-2,26E+00
DLG3	-2,26E+00
CD180	2,26E+00
NUMBL	2,26E+00
GPC3	-2,26E+00
RAD54L	-2,26E+00
GMFB	2,26E+00
MFSD9	-2,26E+00
DPT	2,26E+00
SMAD7	2,26E+00
GFPT1	2,26E+00
NUP133	2,26E+00
BNC2	2,26E+00
TOM1	2,26E+00
IER3IP1	2,26E+00
NNMT	2,26E+00
GINS4	-2,26E+00
PTP4A3	2,25E+00
TRAPPC12	-2,25E+00
SLC35A5	2,25E+00
PDE4DIP	2,25E+00
MPZ	-2,25E+00
TRAPPC9	-2,25E+00
SYT1	-2,25E+00
FN1	2,25E+00
GPR155	2,25E+00
CPNE2	-2,25E+00
FKBP2	-2,25E+00
YIPF6	2,25E+00
TTC4	-2,25E+00
POGZ	-2,25E+00
TET1	2,24E+00
PTCD3	2,24E+00
NCALD	-2,24E+00
NSMCE4A	-2,24E+00
ANAPC5	-2,24E+00
CCL13	2,24E+00
PCGF1	-2,24E+00
GSTM3	2,24E+00
IMP3	-2,24E+00
MTDH	2,24E+00
JAK2	-2,24E+00
RCAN2	2,24E+00
WIPI1	2,24E+00
RIT1	2,24E+00
JMJD8	-2,24E+00
RFFL	-2,24E+00
UBE2M	-2,24E+00
DPF1	-2,24E+00
MTM1	2,24E+00
RBM28	2,24E+00
TOR4A	2,24E+00
METTL15	2,24E+00
SLC48A1	2,23E+00
MTRF1L	2,23E+00
NELFA	-2,23E+00
EFNA1	-2,23E+00
TAF1B	2,23E+00
PDGFA	-2,23E+00
APEX1	-2,23E+00
ANKRD10	2,23E+00
ADAMTSL1	2,23E+00
CMPK2	-2,23E+00
RSPH9	2,23E+00
RMI1	-2,23E+00
INPPL1	2,23E+00
IRF2BP2	-2,23E+00
SMARCD2	-2,23E+00
POLR3C	2,23E+00
NOP14	-2,23E+00
GGCT	-2,23E+00
CHAF1A	-2,23E+00
MED24	-2,23E+00
NEDD1	2,22E+00
FAM171A2	-2,22E+00
DENND4A	2,22E+00
ILF3	-2,22E+00
TRUB1	2,22E+00
NRROS	-2,22E+00
ZFPM1	-2,22E+00
MCEE	2,22E+00
ITGAE	2,22E+00
IQGAP2	-2,22E+00
TMCO3	2,21E+00
RARS1	2,21E+00
SMG7	-2,21E+00
KLHDC8B	-2,21E+00
HTRA3	-2,21E+00
SLC35D1	-2,21E+00
COA7	-2,21E+00
CEP63	2,21E+00
KAT7	-2,21E+00
UNC45A	-2,21E+00
EIF4B	2,21E+00
ERMP1	-2,21E+00
TCF12	2,21E+00
NKAPD1	2,21E+00
BTBD6	2,21E+00
ADH5	2,20E+00
ZKSCAN8	2,20E+00
KPTN	-2,20E+00
DEPDC1B	-2,20E+00
COL27A1	2,20E+00
ORC6	-2,20E+00
IL17RE	-2,20E+00
EXOSC3	-2,20E+00
POLI	2,20E+00
MTOR	-2,20E+00
KLHL5	2,20E+00
GEN1	-2,19E+00
RNGTT	-2,19E+00
APOL2	2,19E+00
PCDHGC3	-2,19E+00
ULK3	-2,19E+00
SEL1L	2,19E+00
PRKCA	2,19E+00
CMC4	2,19E+00
PCDHGA7	2,19E+00
EN1	2,19E+00
TOPORS	2,19E+00
ABCA2	2,19E+00
RFC4	-2,19E+00
GSS	-2,18E+00
HES6	-2,18E+00
FBXO6	2,18E+00
RTCB	-2,18E+00
RFK	-2,18E+00
C1QTNF5	2,18E+00
ANO6	2,18E+00
RAB3GAP2	2,18E+00
VEGFB	2,18E+00
CDKN1A	2,18E+00
SRPK1	-2,18E+00
ATG5	2,18E+00
RASGEF1B	-2,18E+00
CDC6	-2,18E+00
IRF7	-2,18E+00
CACNA1A	-2,18E+00
CHEK1	2,18E+00
BLVRA	2,18E+00
CCDC181	-2,17E+00
BSN	-2,17E+00
SNRPN	-2,17E+00
KBTBD7	2,17E+00
MRPL12	-2,17E+00
CACTIN	-2,17E+00
PCLO	-2,17E+00
ARHGDIB	-2,17E+00
PM20D2	-2,17E+00
AURKA	-2,17E+00
MSH2	-2,17E+00
STRADB	-2,17E+00
PRKACA	-2,17E+00
CPSF7	-2,17E+00
DDIT4L	2,16E+00
RNF146	2,16E+00
MTMR10	2,16E+00
ASXL1	-2,16E+00
UBE2F	2,16E+00
FNIP2	2,16E+00
COX7B	2,16E+00
PILRB	2,16E+00
ELF2	2,16E+00
AMN1	-2,16E+00
PNRC1	2,16E+00
SLC4A8	2,16E+00
CYBA	-2,16E+00
CTNNBIP1	-2,16E+00
CSNK1A1	2,16E+00
FUOM	-2,16E+00
CLCF1	2,16E+00
NTNG2	2,16E+00
RAB29	2,16E+00
ERI3	-2,16E+00
TRAF3IP1	2,15E+00
NEMF	2,15E+00
UBXN6	2,15E+00
PSMD13	-2,15E+00
C16orf70	-2,15E+00
RPS10	-2,15E+00
PPCDC	-2,15E+00
SGF29	-2,15E+00
MGAT2	-2,15E+00
RIBC1	2,15E+00
NXT1	-2,15E+00
MRPS18A	-2,15E+00
TCF3	-2,15E+00
EEF1AKNMT	-2,15E+00
ZNRD1	-2,15E+00
NCAPG2	-2,15E+00
KIAA1324L	-2,15E+00
CEBPD	-2,15E+00
INTS11	-2,15E+00
PPP2R1B	-2,15E+00
SUN1	2,15E+00
RPL18A	-2,15E+00
MRPL4	-2,15E+00
NDN	-2,15E+00
PEX11A	-2,15E+00
CLN5	2,14E+00
IGF2	2,14E+00
SBNO2	2,14E+00
TASOR2	2,14E+00
STARD4	2,14E+00
LAMP2	2,14E+00
SUPV3L1	2,14E+00
MAP1LC3B	2,14E+00
PTGES2	-2,14E+00
MMRN2	-2,14E+00
TSR3	-2,14E+00
CAND2	-2,14E+00
KIAA0930	2,14E+00
ARF1	-2,13E+00
KNOP1	-2,13E+00
TFRC	2,13E+00
ETV6	2,13E+00
ATAD1	2,13E+00
PAK1	-2,13E+00
BOLA1	-2,13E+00
B4GALNT4	2,13E+00
LRP1	2,13E+00
ELAC2	-2,13E+00
AP4B1	-2,13E+00
TVP23A	-2,13E+00
RUFY3	2,13E+00
TMA7	2,13E+00
RAD23A	-2,13E+00
TTI1	-2,13E+00
PCBP2	-2,13E+00
CCDC14	2,12E+00
MTRF1	2,12E+00
SURF2	-2,12E+00
GLB1L2	-2,12E+00
TMED4	-2,12E+00
DECR2	-2,12E+00
SLC25A40	-2,12E+00
MARCHF6	2,12E+00
CWC27	2,12E+00
NIF3L1	-2,12E+00
RIOK2	2,12E+00
ABL2	2,12E+00
MAP3K3	-2,12E+00
NFKBIL1	2,12E+00
PHC2	-2,12E+00
SOX18	-2,12E+00
SART1	2,12E+00
MED18	-2,12E+00
YWHAG	-2,12E+00
GLA	-2,12E+00
AGPAT1	-2,12E+00
XPA	2,12E+00
TNFRSF10A	-2,12E+00
TESK2	2,12E+00
PHF12	-2,11E+00
HDDC3	-2,11E+00
ATP6V1B2	2,11E+00
COMMD4	-2,11E+00
CAPZB	-2,11E+00
POLD3	-2,11E+00
PRR12	-2,11E+00
ADORA2A	-2,11E+00
ZYG11B	2,11E+00
REPIN1	-2,11E+00
PIK3C2A	2,11E+00
RPL7	2,11E+00
USP4	-2,11E+00
GXYLT1	-2,11E+00
TALDO1	2,11E+00
CLDN10	-2,11E+00
CCDC34	-2,11E+00
GBGT1	2,10E+00
GALNT18	2,10E+00
UBR2	2,10E+00
STEAP2	2,10E+00
MICALL1	2,10E+00
ZC4H2	-2,10E+00
RAPGEF3	-2,10E+00
TOP1MT	-2,10E+00
PPIG	2,10E+00
ZGPAT	-2,10E+00
DDX39B	-2,10E+00
NCAM2	-2,10E+00
ZNF638	2,09E+00
SHROOM3	2,09E+00
KLHL9	2,09E+00
AARSD1	-2,09E+00
KAT2A	-2,09E+00
ARHGEF10	2,09E+00
SLC16A13	-2,09E+00
CLCC1	2,09E+00
PRR7	2,09E+00
SLC27A4	-2,09E+00
LMNTD2	2,09E+00
PRKAR2B	-2,09E+00
DNAJC4	-2,09E+00
PPA1	2,09E+00
NFATC3	-2,09E+00
SLC22A4	2,09E+00
SZRD1	-2,08E+00
CHD9	2,08E+00
NDUFB11	-2,08E+00
RMND1	2,08E+00
OSTM1	2,08E+00
PODXL2	-2,08E+00
LRRC40	-2,08E+00
CREBZF	2,08E+00
ACAP3	2,08E+00
DNAJA4	-2,08E+00
TDRD7	2,08E+00
INSR	-2,08E+00
KIF6	2,08E+00
PSMC5	-2,08E+00
LRRC41	-2,08E+00
KLC4	-2,08E+00
ADARB1	-2,08E+00
TMBIM6	-2,08E+00
PPP1R3F	2,08E+00
DDX17	2,08E+00
MAU2	2,08E+00
RUNX2	2,08E+00
SLC29A4	-2,08E+00
VHL	-2,08E+00
ATF7IP	2,07E+00
TM4SF4	2,07E+00
ALKBH3	2,07E+00
ATP8B3	2,07E+00
ALDH2	-2,07E+00
SNX17	2,07E+00
SPAG7	-2,07E+00
TBC1D16	-2,07E+00
SCCPDH	2,07E+00
RAMP2	-2,07E+00
FAIM2	-2,07E+00
SCN2A	-2,07E+00
HDAC1	-2,07E+00
ARSG	2,06E+00
TTC27	2,06E+00
DHX32	2,06E+00
CCDC88C	-2,06E+00
ZNF444	-2,06E+00
SNX27	-2,06E+00
SLC12A7	-2,06E+00
HAUS8	-2,06E+00
POGLUT2	-2,06E+00
KLF15	-2,06E+00
SART3	-2,06E+00
DMTF1	2,06E+00
EPHB3	2,06E+00
AIFM2	-2,06E+00
DDX19A	-2,05E+00
EIF1B	2,05E+00
PDE7A	-2,05E+00
GATD3A	-2,05E+00
LFNG	-2,05E+00
TUBB3	-2,05E+00
METTL3	-2,05E+00
VPS33A	-2,05E+00
PSMA7	-2,05E+00
NUDCD2	-2,05E+00
SPON2	-2,05E+00
AHCYL2	-2,05E+00
PTPRG	2,05E+00
SORL1	-2,05E+00
VASH1	-2,04E+00
PFDN4	2,04E+00
JAGN1	-2,04E+00
ZNF665	2,04E+00
IFFO2	2,04E+00
BRIP1	2,04E+00
NKD1	-2,04E+00
ACVR1	2,04E+00
ZNFX1	2,04E+00
CRBN	2,04E+00
RTEL1	-2,04E+00
ORMDL1	2,04E+00
TMEM204	2,04E+00
SLC30A9	2,03E+00
SAFB	-2,03E+00
SARS1	2,03E+00
SLC25A12	2,03E+00
BCL2L13	2,03E+00
TMEM132A	-2,03E+00
ABCB8	-2,03E+00
TTLL7	2,03E+00
PRKCD	2,03E+00
PRDM16	2,03E+00
TMEM229B	2,03E+00
NOTCH4	-2,03E+00
CD38	-2,03E+00
ABRAXAS1	-2,03E+00
RCSD1	-2,03E+00
JMJD7	-2,03E+00
PLA2G4B	-2,03E+00
ZNF354A	2,03E+00
WDR43	2,03E+00
MPPED2	-2,02E+00
IFT46	2,02E+00
RFWD3	-2,02E+00
FUT11	2,02E+00
SLC16A1	2,02E+00
PIH1D2	2,02E+00
SEMA6D	2,02E+00
AHI1	2,02E+00
SMARCD3	2,02E+00
MYNN	2,02E+00
CRLF1	-2,02E+00
PRKCI	2,02E+00
TRMT112	-2,02E+00
P4HA2	2,02E+00
GIGYF2	2,02E+00
PRRC2A	-2,01E+00
MTMR9	2,01E+00
PDE9A	-2,01E+00
CTCF	-2,01E+00
CGA	2,01E+00
PRCC	-2,01E+00
ANKRD40	-2,01E+00
ZSCAN26	2,01E+00
C17orf49	2,01E+00
PITPNB	-2,01E+00
RDH13	-2,01E+00
FBXO44	2,01E+00
VPS45	2,01E+00
SRSF1	-2,01E+00
PTPN18	-2,01E+00
LTV1	2,01E+00
ARMH1	2,01E+00
ASAP1	2,01E+00
STRBP	-2,01E+00
DNM1L	2,01E+00
SCN1B	-2,01E+00
NCOR2	2,01E+00
TCEAL8	2,01E+00
PPP2R5B	2,01E+00
PTCD2	2,00E+00
ZNF407	2,00E+00
CALCRL	-2,00E+00
CGRRF1	2,00E+00
FUT4	-2,00E+00
EIF3H	2,00E+00
RNF41	2,00E+00
ARHGAP8	2,00E+00
PNPO	-2,00E+00
DHX34	-2,00E+00
WNT2B	-2,00E+00
USP2	2,00E+00
ZFP36L2	2,00E+00
YES1	2,00E+00
TRIM14	-2,00E+00
GIPC2	-1,99E+00
CNRIP1	1,99E+00
NACA	1,99E+00
NCBP3	1,99E+00
ZC3H11A	1,99E+00
SNRNP200	-1,99E+00
EGLN1	1,99E+00
ESCO1	1,99E+00
ANKRD39	-1,99E+00
IRAK4	1,99E+00
SEPTIN9	1,99E+00
LSM6	-1,99E+00
LRRC8D	1,99E+00
RAB3D	1,99E+00
IFI30	-1,99E+00
COQ3	-1,99E+00
GRAMD1A	-1,98E+00
ZDHHC9	-1,98E+00
KCMF1	1,98E+00
TCEAL5	-1,98E+00
CSTF2	-1,98E+00
KAT14	1,98E+00
UHRF1BP1	1,98E+00
CCDC84	1,98E+00
AGT	-1,98E+00
NAP1L5	-1,98E+00
COMP	1,98E+00
EIF4EBP3	1,98E+00
PAICS	-1,98E+00
LAMTOR5	-1,98E+00
UBR3	1,98E+00
TRAPPC11	1,98E+00
ACSL5	-1,98E+00
SWI5	1,97E+00
PAPOLA	-1,97E+00
PAF1	-1,97E+00
KIN	1,97E+00
FUT10	1,97E+00
ZC3H3	-1,97E+00
HR	1,97E+00
PIEZO1	1,97E+00
SSNA1	-1,97E+00
DHPS	-1,97E+00
KAZN	1,97E+00
MYCL	-1,97E+00
PCDHGB1	1,97E+00
BRMS1	-1,97E+00
BCDIN3D	-1,97E+00
MSANTD4	1,97E+00
MRPL47	1,97E+00
BCAM	1,97E+00
SENP2	1,97E+00
ZBTB2	1,97E+00
NRN1	-1,96E+00
PLEKHA8	1,96E+00
LINGO1	-1,96E+00
PTPRJ	-1,96E+00
PCDH1	-1,96E+00
VTA1	1,96E+00
PDE1B	-1,96E+00
ENSA	-1,95E+00
HLCS	1,95E+00
ZDBF2	1,95E+00
LNX2	-1,95E+00
MAZ	1,95E+00
C19orf47	-1,95E+00
HSPA5	-1,95E+00
ARSA	1,95E+00
SLC25A42	-1,95E+00
CNOT6	-1,95E+00
CDKN2A	1,95E+00
RAI2	-1,95E+00
TELO2	-1,95E+00
SYVN1	-1,95E+00
DYNC1LI1	1,95E+00
FGFR1OP2	1,94E+00
SHARPIN	-1,94E+00
PACRGL	1,94E+00
GSKIP	1,94E+00
MACROD1	-1,94E+00
SLC47A1	-1,94E+00
VARS1	-1,94E+00
TXNDC17	-1,94E+00
ASCC2	-1,94E+00
CDKL5	1,94E+00
HACD3	-1,94E+00
TRIP10	1,93E+00
SH3GL1	-1,93E+00
TSC22D1	-1,93E+00
HMGCR	-1,93E+00
BDH2	1,93E+00
PABPC1	1,93E+00
PDK4	-1,93E+00
GRB14	-1,93E+00
UPF3A	1,93E+00
VPS52	-1,93E+00
SYNGR1	1,93E+00
SEMA4D	-1,93E+00
LURAP1	1,93E+00
IQSEC1	1,93E+00
GCC2	1,92E+00
ZNF382	1,92E+00
FAM78B	-1,92E+00
JPT2	-1,92E+00
USE1	-1,92E+00
PYCR1	1,92E+00
USP13	-1,92E+00
RPH3AL	-1,92E+00
TIPRL	1,92E+00
FAN1	-1,92E+00
UBA2	1,92E+00
ARMH4	1,92E+00
DCBLD2	-1,91E+00
IL6R	-1,91E+00
MRPS22	1,91E+00
ENKD1	-1,91E+00
IKZF4	-1,91E+00
FAM76B	1,91E+00
MOSPD1	1,91E+00
UBR5	1,91E+00
QTRT2	-1,91E+00
TRMO	1,91E+00
LETM1	-1,91E+00
RAD9A	-1,90E+00
SNRNP70	-1,90E+00
ZNF212	-1,90E+00
HIP1R	-1,90E+00
TOMM6	-1,90E+00
NCLN	-1,90E+00
PF4	-1,90E+00
ISCU	1,90E+00
TXNRD3	1,90E+00
DHX38	-1,89E+00
SCAMP3	-1,89E+00
HOXD8	-1,89E+00
RUSC2	1,89E+00
TMOD2	1,89E+00
SLC37A2	-1,89E+00
NIN	1,89E+00
EIF3D	1,89E+00
CBX5	-1,89E+00
ZBTB45	-1,89E+00
PDHA1	-1,89E+00
KAT2B	1,89E+00
CCNA2	-1,89E+00
CEP350	1,89E+00
GATD1	1,89E+00
GET3	-1,89E+00
EIF2B1	-1,89E+00
FMO5	-1,89E+00
THSD1	1,88E+00
TIPIN	-1,88E+00
RPS19BP1	-1,88E+00
NCKAP5	-1,88E+00
CEND1	-1,88E+00
AAR2	-1,88E+00
CIAO2B	-1,88E+00
SSH2	-1,88E+00
PLEC	1,88E+00
STK32B	1,88E+00
BMP2	-1,88E+00
MSH3	1,88E+00
CNKSR2	1,88E+00
DCP1B	-1,88E+00
SF3B1	1,88E+00
CCN1	1,88E+00
ETF1	1,88E+00
PEX14	-1,88E+00
CDC25C	-1,88E+00
DYM	1,88E+00
FRMD5	-1,88E+00
ZFP14	1,87E+00
COPG2	1,87E+00
DDIT4	-1,87E+00
ZCCHC3	-1,87E+00
CEP120	-1,87E+00
GATAD2A	-1,87E+00
PDS5B	1,87E+00
USP39	-1,87E+00
COMMD8	1,87E+00
SNRPB2	1,87E+00
ANGEL2	-1,87E+00
G3BP2	1,87E+00
TSKU	-1,87E+00
NSMCE1	-1,87E+00
ABI1	1,87E+00
SLC16A9	-1,87E+00
ALKBH4	-1,87E+00
EMC9	-1,87E+00
MRPL58	-1,87E+00
PKN2	1,87E+00
VAMP4	1,87E+00
NCS1	-1,87E+00
PHKA2	-1,86E+00
CDK8	-1,86E+00
SPP1	-1,86E+00
RAB3A	-1,86E+00
ARL3	-1,86E+00
SNAP91	-1,86E+00
MED6	1,86E+00
B4GALT3	-1,86E+00
DENND10	1,86E+00
TAF5	-1,86E+00
VIRMA	1,86E+00
RAD54B	-1,86E+00
CDC34	-1,86E+00
NPL	-1,86E+00
GPX4	-1,86E+00
MFAP3	1,86E+00
OXNAD1	-1,86E+00
CPSF1	-1,86E+00
MSH5	-1,86E+00
ST8SIA6	-1,86E+00
UQCRB	1,86E+00
CHMP6	-1,86E+00
DYRK1A	1,86E+00
PROX1	-1,86E+00
MARK3	1,85E+00
SLF2	-1,85E+00
ANAPC4	1,85E+00
C1QBP	-1,85E+00
ARID2	1,85E+00
VPS26A	1,85E+00
UBTF	-1,85E+00
ELOVL2	-1,85E+00
MYBL1	1,85E+00
TUBD1	-1,85E+00
CLPTM1	-1,85E+00
ABHD10	-1,85E+00
PSMD8	-1,85E+00
MTMR14	-1,85E+00
RNF170	1,85E+00
PNKP	-1,85E+00
CD276	1,85E+00
CAVIN3	1,85E+00
LRP10	1,85E+00
AKR1B1	1,85E+00
CSDC2	-1,85E+00
KIAA0586	-1,85E+00
UTP4	-1,84E+00
PPP1R13B	-1,84E+00
LRRC4B	-1,84E+00
DENND2B	1,84E+00
ARHGEF12	1,84E+00
ANTXR1	1,84E+00
EIF3E	1,84E+00
TMEM127	1,84E+00
CNN2	1,84E+00
MUSTN1	-1,84E+00
FAH	-1,84E+00
CSPG4	1,84E+00
TONSL	-1,84E+00
SEMA3A	-1,84E+00
DOHH	-1,84E+00
PABPN1	-1,84E+00
HOOK3	1,84E+00
SUCO	1,84E+00
LDB1	1,84E+00
DAPK1	1,84E+00
MGLL	1,84E+00
SNRPA1	-1,84E+00
STPG2	-1,84E+00
EFNA3	-1,84E+00
PSME4	1,83E+00
INPP5F	1,83E+00
SLC25A19	-1,83E+00
DGAT1	-1,83E+00
FAM234B	-1,83E+00
DNASE2	1,83E+00
CLEC11A	1,83E+00
POU2F1	1,83E+00
KLHL42	1,83E+00
SPHK1	1,83E+00
TNRC6B	1,83E+00
ORMDL3	-1,83E+00
DET1	-1,83E+00
CHPT1	1,83E+00
MRPL16	-1,83E+00
ZSCAN2	-1,83E+00
JADE2	-1,83E+00
ESCO2	-1,83E+00
IRF2BP1	-1,83E+00
FBXW7	1,83E+00
MAPK10	-1,83E+00
TCEANC2	-1,83E+00
ASIC1	-1,82E+00
TAF10	-1,82E+00
DTD1	-1,82E+00
PHLDB1	1,82E+00
PTPN22	-1,82E+00
HEXIM2	-1,82E+00
HJURP	-1,82E+00
FCHSD2	1,82E+00
TERF2IP	-1,82E+00
FBXL4	1,82E+00
BMP2K	1,82E+00
NUS1	-1,81E+00
SLC25A28	-1,81E+00
PAQR8	-1,81E+00
MAN1B1	-1,81E+00
RERG	-1,81E+00
UBXN11	-1,81E+00
CETN3	1,81E+00
XKR8	-1,81E+00
NINJ1	1,81E+00
EFR3B	-1,81E+00
ATP6V0D1	-1,81E+00
SLC25A17	-1,81E+00
TROAP	-1,81E+00
PUM2	-1,81E+00
KLHL36	1,81E+00
RBBP5	-1,80E+00
KLHL30	1,80E+00
CASTOR1	-1,80E+00
ANTXR2	-1,80E+00
TAF5L	-1,80E+00
NAA10	1,80E+00
PSEN2	1,80E+00
HELLS	-1,80E+00
DYSF	-1,80E+00
PAM16	-1,80E+00
USP6NL	-1,80E+00
BLM	-1,80E+00
STAT2	1,80E+00
STXBP3	1,80E+00
IRS2	-1,80E+00
DNAL4	-1,80E+00
EIF3M	1,80E+00
SMAD4	1,79E+00
SATB2	1,79E+00
RTCA	1,79E+00
TIPARP	1,79E+00
RNF25	-1,79E+00
DENND2C	1,79E+00
NAGK	-1,79E+00
DUSP10	-1,79E+00
FAM151B	1,79E+00
STARD10	-1,79E+00
TSPAN5	1,79E+00
SSB	1,79E+00
TEX10	1,79E+00
SLPI	1,79E+00
PHF5A	-1,79E+00
FIZ1	-1,79E+00
WWOX	-1,79E+00
ITPKC	-1,79E+00
RHBDD2	1,79E+00
USP38	1,78E+00
SLC39A11	-1,78E+00
CWF19L1	-1,78E+00
NADK	-1,78E+00
WDR89	-1,78E+00
TOX4	-1,78E+00
TADA2B	-1,78E+00
C12orf10	-1,78E+00
TPP1	-1,78E+00
TRAPPC10	1,78E+00
TNFSF12	1,78E+00
DIXDC1	1,78E+00
SPATA13	1,78E+00
SPOCK2	-1,78E+00
PNMA8B	-1,78E+00
SEM1	1,78E+00
ASNSD1	1,78E+00
SHLD1	-1,78E+00
SH2D2A	-1,78E+00
ABCF3	-1,78E+00
TMEM179B	1,78E+00
MAPK15	1,78E+00
TESMIN	-1,78E+00
CNTLN	-1,77E+00
WDR5	-1,77E+00
RAB10	1,77E+00
VPS37B	-1,77E+00
PPP2CA	-1,77E+00
NUP88	-1,77E+00
BRWD3	1,77E+00
RTN3	1,77E+00
TAPT1	1,77E+00
MCCC2	-1,77E+00
PTPN21	1,77E+00
YRDC	-1,77E+00
CTDP1	-1,76E+00
RNF19B	-1,76E+00
MFHAS1	-1,76E+00
FHOD3	1,76E+00
AP3S2	-1,76E+00
DGKE	1,76E+00
KHDC1L	1,76E+00
CARD11	-1,76E+00
TUBB6	1,76E+00
SMARCA1	1,76E+00
FHL2	1,76E+00
MRPL34	-1,76E+00
OSCP1	1,76E+00
CDK5RAP1	-1,76E+00
PRRG1	1,76E+00
PICALM	1,76E+00
CORO1B	-1,76E+00
CARNMT1	-1,76E+00
MAN1A2	1,76E+00
MPHOSPH6	1,76E+00
PCDHGA9	-1,75E+00
ETAA1	1,75E+00
NABP2	-1,75E+00
CUTA	1,75E+00
TDP2	-1,75E+00
RXYLT1	1,75E+00
SMC4	-1,75E+00
VAMP1	1,75E+00
BCLAF1	1,75E+00
AMIGO2	-1,75E+00
GAA	1,75E+00
GSTCD	-1,75E+00
STK32C	-1,75E+00
UFL1	1,74E+00
COG4	-1,74E+00
NTMT1	-1,74E+00
COX11	-1,74E+00
TMEM260	1,74E+00
ZC3HC1	-1,74E+00
RNF217	1,74E+00
STRADA	-1,74E+00
CLK3	-1,74E+00
SGMS1	1,74E+00
GNA14	-1,74E+00
RLIM	1,74E+00
CCDC169-SOHLH2	-1,74E+00
CCDC169	-1,74E+00
ISG15	-1,74E+00
C1QTNF6	-1,74E+00
CRIPT	1,74E+00
CCDC71L	1,73E+00
CTC1	-1,73E+00
TNFSF12-TNFSF13	1,73E+00
RBBP9	-1,73E+00
CNPY4	1,73E+00
SPC25	-1,73E+00
GFM1	1,73E+00
TBC1D22A	-1,73E+00
ACADS	-1,73E+00
STK33	-1,73E+00
ARFIP1	1,73E+00
BORCS7	1,72E+00
BANP	-1,72E+00
MOV10L1	1,72E+00
CNOT2	1,72E+00
PAIP2	1,72E+00
NHSL2	-1,72E+00
CAMTA2	1,72E+00
TRIB1	-1,72E+00
TPGS2	-1,72E+00
RYK	1,72E+00
TM9SF4	-1,72E+00
RAPGEF5	-1,71E+00
DUSP16	-1,71E+00
ZNHIT6	1,71E+00
USP25	1,71E+00
CNIH2	-1,71E+00
CHRDL2	1,71E+00
TCTE3	-1,71E+00
XAB2	-1,71E+00
ERC1	1,71E+00
ASB13	-1,71E+00
CIART	1,71E+00
NUP210	-1,71E+00
DNAJC28	1,71E+00
SCRG1	1,71E+00
DDRGK1	-1,71E+00
FGD6	-1,71E+00
MRI1	-1,71E+00
KDM2A	1,71E+00
CHCHD7	-1,70E+00
TEX30	-1,70E+00
COG8	-1,70E+00
COA5	-1,70E+00
GATA6	-1,70E+00
SLC35B3	1,70E+00
TTBK2	1,70E+00
ZFHX2	1,70E+00
ZFYVE28	1,70E+00
RPAP3	1,70E+00
NR2C2AP	-1,70E+00
CCDC43	1,70E+00
RBPJ	1,70E+00
GTPBP3	-1,70E+00
IGSF1	-1,69E+00
EGLN2	-1,69E+00
PEX3	1,69E+00
